district_class,land_price_per_m2,soil_complexity,site_accessibility,land_area_m2,house_area_m2,design_complexity,materials_class,planned_duration_days,planned_budget,crew_experience_years,crew_efficiency_score,crew_current_load,supplier_reliability_score,delivery_distance_km,weather_season,material_price_index,mortgage_rate,market_demand_index,client_type,labor_cost_index,delay_days,actual_cost,actual_margin,budget_overrun,final_profit
econom,3064,5,5,619,80.0,4,standard,88,6096616.0,1,0.8206678631212379,3,0.8358053675217928,32,autumn,0.9008845760256817,9.232256436190708,1.1045376421719508,commercial,1.09075685613993,34.23089132273532,5995255.383932099,0.016625717622350048,0,101360.61606790125
premium,23875,3,2,896,248.14806397799882,2,econom,168,31417922.559119955,1,0.9395414537642989,0,0.9005276471555546,41,autumn,1.0399157930399139,8.750200234229274,1.0434734060910333,private,1.085206115532575,32.88459169027125,35722042.421437256,-0.1369956862748682,0,-4304119.862317301
standard,7295,2,1,742,118.44486542108679,4,standard,111,11535133.271054339,10,1.0,1,0.8740852760101666,7,spring,0.9613267789257182,11.69927925942089,1.0649089766031237,private,1.0621720649833226,28.789763446461798,11710433.957220731,-0.015197109738322922,0,-175300.68616639264
standard,11781,1,4,493,203.0620562643355,5,econom,171,14180515.25057342,2,0.8257243842625948,3,0.8811203371584101,32,winter,0.9718488704648031,7.873143449508099,1.1695339480613312,private,0.973369065888137,32.66138720621252,14371217.29526202,-0.01344817457749906,0,-190702.04468859918
standard,7385,4,4,532,151.5701948381914,1,econom,100,10041627.793527657,8,0.9784966003524274,1,0.8851910939791562,33,autumn,0.934232979836332,11.578432420371552,1.1940895660101076,private,0.9113378150075142,30.377818465868728,9355817.431936353,0.06829673193357591,1,685810.3615913037
econom,3145,4,5,900,212.50831764768455,3,econom,157,11480832.705907382,10,1.0,2,0.9488789752279029,24,summer,1.0936358041419627,11.139307923670739,0.9290092239188548,commercial,1.0350912748128154,29.779479808305737,12941428.721644152,-0.1272203901190225,1,-1460596.01573677
econom,3942,1,2,571,84.9507292271608,4,econom,90,5848911.169086432,6,0.9610764059192812,0,0.9386999595348272,6,autumn,0.9105924959654876,7.64346212650609,0.8558349933370482,commercial,1.1540863541679725,24.696128185969062,5753430.045045967,0.01632459807991553,0,95481.12404046487
econom,4232,4,3,408,118.23703605569156,2,standard,90,7738507.802784578,6,0.8681699805395348,2,0.8792063141816451,41,autumn,0.9566108615478696,8.36570486518972,0.810565151461373,private,1.16656838869486,27.963471038863826,8266862.8877429785,-0.0682760938443818,1,-528355.0849584006
standard,11405,5,1,720,142.98641208633137,4,standard,125,15560920.60431657,1,0.9014809741500396,1,0.8847777506648229,5,winter,0.9293834161430893,10.552113124360043,1.1484018186039378,private,1.0516762069171308,40.01119809126748,15233331.71202338,0.021052025174032315,1,327588.8922931906
econom,4033,5,4,497,104.16308737791915,2,econom,82,6270924.495116767,2,0.9112162326787089,3,0.8568419149971532,50,autumn,0.9964534547264233,10.536436260391696,0.9156297250231695,private,1.181901759640384,29.796612159659134,6935708.267696263,-0.10601048905901685,1,-664783.7725794967
standard,8786,5,4,568,123.16411291512199,3,premium,103,13146115.33948293,5,0.8535532462921761,3,0.8831840188859394,40,winter,1.0119997075358105,8.168437248834314,0.8134889956329866,private,1.0691544574516243,32.92054716762816,14302711.520876527,-0.08798007255572193,1,-1156596.1813935973
econom,3185,3,2,710,214.55727958260331,4,standard,168,13189213.979130166,3,0.8592784805606073,0,0.9649672315975921,48,autumn,0.9392640252611901,10.168026792671029,1.0388211113486339,private,1.127839977047037,24.678135883049304,13798816.075403055,-0.046219744196848114,1,-609602.0962728895
econom,4597,1,4,742,177.62547319622465,3,premium,136,15106629.757754602,2,0.843737132881933,2,0.9459496527860324,46,winter,1.0310609450641275,10.43736632121526,0.9604096037959247,commercial,1.0325740052719217,34.82489326568389,16743566.912320407,-0.108358858383057,1,-1636937.1545658056
econom,4620,5,2,829,222.3838455197601,2,standard,153,15049172.275988005,9,0.9880163757227457,1,0.9191579869722297,22,spring,1.0105317966499425,7.360087675857962,1.148327899985602,commercial,0.9246411579574377,28.096983825512833,14859004.252200343,0.012636444071484823,0,190168.0237876624
premium,18535,2,1,955,153.26968769438312,5,econom,141,24081712.507775325,10,1.0,3,0.8463586818597163,13,summer,1.0684252301421846,8.904763722097272,0.8407879360332069,commercial,1.151335400225538,22.96925073686718,27629558.642538797,-0.14732532553978334,0,-3547846.134763472
standard,9205,5,2,899,142.05854043067458,5,premium,135,17759100.12799385,7,0.9234076956321275,3,0.8973537507430456,41,winter,1.081308498849023,11.531091129969525,1.038116334294539,commercial,1.1829351125026537,27.508581612248157,21416023.491149966,-0.20591828058853456,0,-3656923.3631561175
econom,3834,3,4,684,84.61287055442483,1,premium,60,8172292.586037613,1,0.8416001069197745,0,0.8807665075270862,29,summer,1.0389029155160878,11.502495925679753,1.1158819637792945,private,1.117062892612978,30.408567134908232,9442722.480869794,-0.15545575264922773,1,-1270429.8948321808
standard,10904,2,2,659,202.38488257700018,2,standard,141,17404980.12885001,1,0.8516538181029436,0,0.8923113997554647,45,autumn,1.0260546037264475,10.309170993460203,1.146406472825932,commercial,1.0226938538257297,37.00294783944151,18799492.99491957,-0.08012148567512889,1,-1394512.866069559
econom,3170,1,4,894,141.93996729493819,2,econom,105,8611578.691797528,3,0.8847822278339875,2,0.9395147240912818,23,autumn,1.021078520999408,10.263473321808426,0.8286287225091039,commercial,1.158104997361443,20.959145654151207,9682364.537554385,-0.1243425722599241,1,-1070785.8457568567
premium,23140,1,5,754,159.73110943725493,2,econom,115,23936804.377490196,10,1.0,3,0.9538856449247244,29,winter,0.9334236108390065,11.27705968238884,1.113090338289741,private,1.0893008414598921,7.152140490376178,23304954.025032897,0.0263966042623251,0,631850.3524572998
standard,7553,5,4,613,122.03361739439103,5,premium,123,12812174.130635418,6,0.9477474579405849,2,1.0,19,spring,1.0766479884770976,8.710772796797377,1.1182464444892402,private,0.9008346589863759,15.262399673672684,13475501.990643052,-0.051773247322758384,0,-663327.8600076344
econom,4849,2,4,599,292.2924104844539,5,econom,225,14846247.419378158,2,0.8507507113581201,1,0.8551091700314721,50,summer,0.9720428015361151,7.248285923179136,0.9047338456565348,private,1.1805904050322582,43.922367561645764,16144288.572762635,-0.08743227272975396,1,-1298041.153384477
standard,7595,2,4,635,156.15163325959495,5,standard,143,12880406.662979748,8,0.8640995357594959,2,0.9615133184732724,30,winter,1.038281203093272,11.23189201868098,0.9204193730128309,private,1.0388802921313598,29.939561892693234,14184332.399013849,-0.10123327392929155,1,-1303925.7360341009
econom,4623,5,5,535,114.25229968082223,4,standard,108,8385919.984041112,4,0.8292994876917327,0,0.8931668892365271,50,winter,0.9881315886558435,8.560923760684531,1.1682376053956947,private,0.9523062470730008,33.77330253835593,8597218.334413325,-0.025196800204906174,0,-211298.35037221387
premium,19122,5,3,821,92.03584564912732,4,econom,95,19580595.82596509,8,0.8953320667812302,2,0.8643037839741927,24,summer,1.080580530908637,10.363788957667781,1.0510477575314308,private,0.954902612537014,35.264258166280875,21496520.92560854,-0.09784815113250099,1,-1915925.0996434502
econom,4013,4,4,740,176.41535667385196,5,standard,155,12040387.833692597,7,0.8862984867293163,0,1.0,7,winter,0.9815088122290994,9.440853094030206,0.8121865448333568,private,1.0023645080107169,38.72296005527484,12417852.860568399,-0.0313499060071422,0,-377465.0268758014
standard,7091,4,3,741,112.33269244877698,3,standard,97,11021065.622438848,2,0.7905274101221428,3,0.98806785799802,29,summer,1.0119976550355883,7.723908698335948,1.1272365573577843,commercial,0.9127476286493597,22.90801828361915,11488187.498175938,-0.0423844564345966,0,-467121.87573708966
econom,3789,5,1,929,127.44132449509368,4,econom,116,8817633.979803748,9,1.0,1,0.8859481002369972,25,autumn,0.937494701645093,9.091980681296931,1.188327223053076,private,0.9916527458240978,48.97758106793873,8632390.472141607,0.0210083008759981,0,185243.5076621417
standard,6407,3,2,787,80.0,4,standard,88,9242309.0,5,0.966711214356432,3,0.8638768778950775,38,summer,1.0108078772235223,8.312567107462076,0.9642795160763047,commercial,0.9273461189067159,33.72399367149462,9252710.6667332,-0.0011254402696555298,0,-10401.66673319973
standard,11228,4,3,403,153.35347500068065,4,premium,132,14692859.875044242,6,0.9521594912031455,2,0.8120190574123434,42,spring,0.940516229433296,7.041319054207635,1.100865226179299,private,0.9605810772278598,36.13148092149579,13889176.377557548,0.05469891527732778,0,803683.4974866938
standard,10169,5,1,798,152.8142009760645,4,standard,131,15955572.048803225,2,0.7903405633656831,3,0.9627248503038834,28,summer,1.0589027518875058,9.619595197151705,1.089445346780956,commercial,0.9054136856379557,20.88073976077767,17248134.620241735,-0.08101010527763941,0,-1292562.57143851
standard,6679,2,2,821,242.8959281382967,1,standard,155,17678255.406914838,3,0.8138868954972497,0,0.7976610075861313,45,autumn,0.9734628702922935,9.820302771440481,0.9607035312130341,private,1.1043024439472569,45.79617168789885,19049951.12117974,-0.07759225572272055,0,-1371695.7142649032
standard,11487,4,4,810,123.20563033309003,4,standard,113,15664751.516654503,10,0.967700074174083,3,0.8927243923425072,29,summer,0.9848669672359287,8.529698893248558,0.9813845424750491,private,1.0726773422645617,39.172790774921424,16185835.094679492,-0.033264720316245146,1,-521083.578024989
econom,3785,3,4,612,80.0,3,econom,78,5666420.0,8,0.9233785195926206,1,0.8553257623501791,5,summer,1.0280628062162713,8.470953263334783,1.0483445584432398,private,0.9276501760680461,24.321072457181092,5826340.57695993,-0.028222506796165895,0,-159920.57695993036
econom,3848,1,4,959,138.884769361426,1,premium,93,12767742.008492691,5,0.9660293441496741,0,0.9696918846772129,33,winter,0.917191388751198,9.23486383228591,0.8696414836559817,private,1.132616906343233,31.630550467706886,12815877.1597917,-0.0037700598325836427,1,-48135.1512990091
econom,3869,2,5,957,215.1465035299005,4,standard,169,14659958.176495025,10,0.9321357193580524,1,0.9922379717629368,36,summer,0.9629574235981352,10.088554856695115,1.0026472995934488,private,1.1064155667562403,20.921930182544266,15022985.052439416,-0.024763159046827864,1,-363026.8759443909
premium,15236,3,5,957,180.52355007148392,2,econom,128,21901794.002859358,1,0.8356945631693117,2,0.8148026946587994,5,autumn,1.086667051458491,11.842685133135863,0.9343121260701905,private,0.9463198163506028,44.44558647320984,24616886.509302065,-0.1239666716839836,1,-2715092.506442707
econom,3726,3,5,447,204.31384601406234,1,standard,132,11931214.300703118,9,0.916301690729672,1,0.904078340077038,39,autumn,1.0724236455738594,9.388828080569336,0.8336844174743159,private,0.9124233632108767,31.57665690064923,12879036.08947216,-0.07944051333594654,1,-947821.7887690421
standard,9437,3,5,586,172.6019085526988,4,standard,143,14360177.42763494,1,0.8448011725418114,0,0.913494372467083,20,spring,0.9462424843717395,11.667898763760324,0.8802023378540418,private,0.9405120050336152,33.62701347847884,14366397.338043455,-0.0004331360416582176,1,-6219.910408515483
standard,9357,2,1,901,128.06066118873062,3,econom,106,13703083.447549224,9,0.9608915078301767,0,0.8855953227810883,36,summer,1.002566984448599,11.874784362925826,1.0006078842757766,private,0.9350711501486094,34.446739799229164,13948451.918702379,-0.01790607727759541,0,-245368.47115315497
econom,3377,3,1,930,93.78612189597153,5,premium,106,9486707.92323815,10,0.9439023567403977,1,0.8679390356767497,19,winter,1.016663630167275,10.041352250038459,1.1630619506986761,private,1.0831038462688156,39.228267861251226,10209084.68203931,-0.07614619999332557,0,-722376.7588011585
econom,3660,1,4,874,100.8653309417191,4,econom,100,7433453.237668764,6,0.8920958708326324,3,0.9782242985624743,9,autumn,0.9603289042018635,9.803136963031983,1.1442611723144487,private,0.9153699608385462,16.596544251161244,7159117.038326362,0.036905619847342634,1,274336.1993424017
econom,3829,4,2,441,119.89424279705915,2,standard,91,7783301.139852958,7,0.9650225116330593,2,0.8738511322560502,14,spring,0.9695276179369826,7.301275289424914,1.167075458543863,private,0.9932850372214941,28.23713037279637,7718611.935308397,0.008311281213742566,0,64689.204544560984
econom,3905,2,5,660,181.70107571368797,3,standard,139,11812353.7856844,1,0.7386070569836799,0,0.9991285274469596,26,summer,1.095591477963882,8.116032545072525,0.8977872159294257,commercial,1.0077045937086124,31.379450876446324,13957651.303781245,-0.18161473631925668,1,-2145297.5180968456
econom,3375,3,2,447,145.97779848699952,1,econom,97,7397736.939479981,10,0.968621188546731,2,0.8669012655536578,47,winter,0.9277067208589206,11.99080051653595,1.1307215815833096,private,0.9257102334815742,25.378255356564065,6777372.047015648,0.08385873917110932,0,620364.8924643323
econom,3618,5,1,985,80.0,3,premium,78,8913730.0,1,0.8106473008635434,3,0.9385971511316219,12,summer,1.0822684125366369,10.730471899916154,0.9373918565163868,private,1.002981764582673,27.743664708432615,10212775.08319201,-0.14573529635652072,0,-1299045.0831920095
standard,9147,4,5,845,166.00829689988592,4,standard,139,16229629.844994295,5,0.8311867014187068,1,0.9417656127220712,19,summer,0.9708490736771038,10.339887368345673,1.1849096272652697,private,1.0698676359512687,27.037837979085808,16956619.18644239,-0.04479395700280373,0,-726989.3414480947
premium,16032,2,1,620,211.13482607557654,2,standard,146,20596581.303778827,2,0.7923817664751434,1,0.8668544812455541,24,spring,0.9478125093793098,9.833293081481445,0.9042294344600094,private,0.9966567022954662,31.08797762158205,20967544.205781102,-0.018010896882882935,1,-370962.902002275
econom,3195,5,1,742,80.0,3,standard,78,6520690.0,10,1.0,0,0.811087381159435,29,autumn,0.9521073183597543,10.414040279062197,0.9327042613545126,commercial,1.1792043487844852,37.971511980785266,6766095.652419065,-0.03763492090853347,1,-245405.65241906513
econom,3806,5,3,637,177.4868093693471,3,premium,136,14111064.609007562,5,0.8338622885365071,0,0.857038019902846,16,summer,0.9566594389795631,10.403775327896604,0.8036881297938224,private,0.9857838731683956,34.212844461549345,14396932.78580542,-0.02025844149387413,0,-285868.1767978575
econom,4815,3,1,554,80.0,5,econom,98,6117510.0,5,0.8732189835178719,2,0.8410295947927228,30,summer,0.9573803675088035,8.107710983995505,1.1689960890283986,private,1.0952882439440876,30.327096483230378,6327691.299750813,-0.034357328349412304,0,-210181.29975081328
standard,8940,2,4,455,106.21233375433698,5,standard,113,9628316.68771685,6,0.9442235196717266,3,0.9411968187464275,8,spring,0.9508082984483721,10.923807343991612,1.0455241163238915,commercial,1.0616122460067923,29.789604111510975,9614502.054627353,0.0014347921383931618,1,13814.633089495823
standard,9701,3,1,786,85.81428711620042,4,premium,91,13402914.662553027,9,0.9762519092826288,1,0.881040825461513,30,winter,1.068497008477261,9.326389622455887,0.9248691048567096,commercial,1.012550795361452,24.62896956269809,14633382.757973932,-0.09180600834971825,1,-1230468.0954209045
econom,4313,1,5,714,184.2332289787056,1,econom,120,10498811.159148224,6,0.8914349017788178,2,0.968701382614676,14,summer,0.9535584129341769,10.50781605303276,0.857589178018818,private,1.1906650048661642,17.031943278317424,11222427.100421049,-0.06892360766412076,0,-723615.941272825
econom,4084,5,4,437,233.22933219596297,1,econom,149,11163881.287838519,10,1.0,2,0.9286412203244878,19,autumn,1.0723680411803873,8.737602957450278,1.0582857848571914,commercial,1.1576752202391485,28.667037483162144,12878460.960848043,-0.15358275753767806,1,-1714579.6730095241
standard,9460,1,1,740,203.10574002319868,2,premium,141,20302273.101507917,1,0.7161703064955798,2,0.8903757124128387,9,summer,1.0938536696646637,9.88715082150335,0.8383741498636745,private,0.9602002718002632,37.69576657064561,23793989.57615861,-0.17198647940517314,1,-3491716.474650692
standard,10942,3,4,630,201.41260842928762,4,premium,160,20185279.547903694,5,0.9349833546559166,3,0.9041894830708551,36,summer,0.9557657391117854,10.675819968234299,0.8580761873284173,commercial,1.1917397159350367,41.1667533993907,21329835.46601042,-0.05670250517910678,0,-1144555.9181067273
econom,3817,4,1,851,103.42973577120566,1,standard,72,8469753.788560282,2,0.7925196185572907,1,0.8336438110524288,36,autumn,1.0130191687370438,10.058873456147863,1.0024504747686531,commercial,0.9057265501612987,36.12691440669248,9070689.258477803,-0.07095076018965009,1,-600935.4699175209
